ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,reason_start
2023-12-02T20:40:03Z,170760,Fátima,Capital Inicial,fwdbtn
2023-12-02T20:40:06Z,2600,Tudo Mal,Capital Inicial,fwdbtn
2023-12-02T20:43:02Z,176010,Leve Desespero,Capital Inicial,fwdbtn
2023-12-02T20:43:05Z,2770,Independência,Capital Inicial,fwdbtn
2023-12-02T20:43:07Z,2260,Toda Forma de Amor,Lulu Santos,fwdbtn
2023-12-02T20:43:09Z,1770,Um certo alguém,Lulu Santos,fwdbtn
2023-12-02T20:46:25Z,196360,Como eu quero,Kid Abelha,fwdbtn
2023-12-02T20:50:48Z,263440,Último Romance,Los Hermanos,fwdbtn
2023-12-02T20:53:09Z,152640,Quem Sabe,Los Hermanos,trackdone
2023-12-02T20:56:44Z,228012,Quatro Vezes Você,Capital Inicial,trackdone
2023-12-02T20:59:40Z,186416,Tempo Perdido,Legião Urbana,trackdone
2023-12-02T20:59:45Z,4560,Mulher de fases,Raimundos,fwdbtn
2023-12-02T21:02:39Z,174560,Hoje A Noite Não Tem Luar (Hoy Me Voy Para México) - Ao Vivo Em São Paulo / 1999,Legião Urbana,fwdbtn
2023-12-02T22:56:43Z,108190,À Sua Maneira (De Música Ligeira),Capital Inicial,fwdbtn
2023-12-02T22:56:45Z,3190,Garota Certa,MC L da Vinte,clickrow
2023-12-02T22:56:54Z,8315,O Que Que Tá Acontecendo,Mc Arizinho,clickrow
2023-12-02T22:59:27Z,151653,O Que Que Tá Acontecendo,Mc Arizinho,remote
2023-12-02T23:01:41Z,132922,Jeito Canalha,MC Tairon,trackdone
2023-12-02T23:05:22Z,221537,Garota Certa,MC L da Vinte,trackdone
2023-12-02T23:07:25Z,123244,Meu Ponto Fraco,Mc Gabzin,trackdone
2023-12-02T23:10:59Z,214153,BH Na Cena 2,CostaKent,trackdone
2023-12-02T23:13:34Z,155076,Aproveita e Desce,MC Luan da BS,trackdone
2023-12-02T23:15:49Z,134307,Imaturidade,MC Tairon,trackdone
2023-12-02T23:16:00Z,11470,Joga na Cara,MC Braz,trackdone
2023-12-02T23:18:40Z,158768,O Que Que Tá Acontecendo,Mc Arizinho,clickrow
2023-12-02T23:20:53Z,132922,Jeito Canalha,MC Tairon,trackdone
2023-12-02T23:24:34Z,221537,Garota Certa,MC L da Vinte,trackdone
2023-12-02T23:26:38Z,123244,Meu Ponto Fraco,Mc Gabzin,trackdone
2023-12-02T23:28:13Z,94946,Gostosa do App Vizinho,Mc Rodrigo do CN,trackdone
2023-12-02T23:30:52Z,158768,O Que Que Tá Acontecendo,Mc Arizinho,clickrow
2023-12-02T23:33:06Z,132922,Jeito Canalha,MC Tairon,trackdone
2023-12-02T23:37:32Z,201595,Garota Certa,MC L da Vinte,trackdone
2023-12-02T23:39:47Z,132922,Jeito Canalha,MC Tairon,clickrow
2023-12-02T23:42:51Z,184517,Garota Certa,MC L da Vinte,trackdone
2023-12-02T23:43:02Z,10978,Tipo Mahoraga,MHRAP,clickrow
2023-12-02T23:43:19Z,15935,Super Poderosa,LYLO,clickrow
2023-12-02T23:43:20Z,1097,T-Shirt,LYLO,fwdbtn
2023-12-02T23:43:36Z,15271,Intacto,Lil Chainz,fwdbtn
2023-12-02T23:43:39Z,1461,Hat Trick,PJ HOUDINI,clickrow
2023-12-02T23:45:33Z,113303,Saint Laurent,Tlust,clickrow
2023-12-02T23:47:59Z,145654,Hat Trick,PJ HOUDINI,trackdone
2023-12-02T23:50:39Z,160796,Relógio,Jovem Dex,trackdone
2023-12-02T23:53:36Z,176123,Problema,CARTE,trackdone
2023-12-02T23:54:08Z,32774,RUNNIN,predo,trackdone
2023-12-02T23:54:13Z,4322,KICKFLIP,tchelo rodrigues,clickrow
2023-12-02T23:55:26Z,73260,KICKFLIP,tchelo rodrigues,remote
2023-12-02T23:55:30Z,3370,Um Outro Caminho,NX Zero,clickrow
2023-12-02T23:56:00Z,28461,Maré,NX Zero,clickrow
2023-12-02T23:58:09Z,132413,Uma Chance,CJota,clickrow
2023-12-03T00:01:42Z,224490,Esqueceu Seu Brinco,CJota,trackdone
2023-12-03T00:04:49Z,199388,E Se Eu Falasse o Que Sinto 2,CJota,trackdone
2023-12-03T00:06:49Z,131897,Ametista,WZ MC,trackdone
2023-12-03T00:14:07Z,58130,3 Doses,AmandesNoBeat,trackdone
2023-12-03T00:14:32Z,4998,Bala Love,Mc Anjim,clickrow
2023-12-03T00:15:24Z,51420,Bala Love,Mc Anjim,remote
2023-12-03T00:15:31Z,6080,Gostosinho Tu Cai,Mc Pepeu,fwdbtn
2023-12-03T00:15:35Z,3620,Menina Se Prepara,Mc Pepeu,fwdbtn
2023-12-03T00:15:48Z,13230,Não Nasceu pra Namorar,MC Zaquin,fwdbtn
2023-12-03T00:15:53Z,4390,"Calma Amor, Calma Bb",Dj Bruninho Pzs,fwdbtn
2023-12-03T00:16:16Z,22550,Ela Não Presta,MC Rick,fwdbtn
2023-12-03T00:16:40Z,24110,Aquariano Nato,MC Saci,fwdbtn
2023-12-03T00:16:51Z,10300,Sorrisin De Puto,DJ Cayoo,fwdbtn
2023-12-03T00:16:57Z,5720,Gonzaga Deu Fuga Com Uma Loira Cabulosa Em Cima Da 66,DJ Wesley Gonzaga,fwdbtn
2023-12-03T00:17:12Z,15200,Apaixonada em Nike,MC Saci,fwdbtn
2023-12-03T00:17:28Z,14840,É Só Um Lance Lero Lero,DJ Dozabri,fwdbtn
2023-12-03T00:18:58Z,90600,Coração Amoleceu,Mc Don Juan,fwdbtn
2023-12-03T00:21:16Z,137200,みらみら,はしメロ,clickrow
2023-12-03T00:22:28Z,83439,Friends,BAD HOP,trackdone
2023-12-03T00:22:34Z,5680,Best Way 2 Die,DJ CHARI,fwdbtn
2023-12-03T00:22:47Z,12780,WAVEBODY (feat. OZworld & LEX),JP THE WAVY,fwdbtn
2023-12-03T00:22:50Z,2340,Bitch To Au - HABANERO POSSE Remix,DJ CHARI,fwdbtn
2023-12-03T00:23:10Z,19840,Mango Loco,JP THE WAVY,fwdbtn
2023-12-03T00:23:12Z,1440,Bullet in My Head,Ghostface Playa,fwdbtn
2023-12-03T00:23:17Z,4690,BARRACUDA,$atori Zoom,fwdbtn
2023-12-03T00:23:21Z,2970,Dead Line,Ghostface Playa,fwdbtn
2023-12-03T00:23:28Z,5750,I’m on it feat. Lil Keed,JP THE WAVY,clickrow
2023-12-03T00:23:41Z,11480,合法JK,Marukido,clickrow
2023-12-03T00:23:45Z,2570,A.S.A.O,Maddy Soma,clickrow
2023-12-03T00:26:12Z,147020,OVER-WHELMING,Tade Dust,fwdbtn
2023-12-03T00:26:16Z,2600,GAMBLE,DJ RYOW,clickrow
2023-12-03T00:26:18Z,1450,fiancée,XY GENE,fwdbtn
2023-12-03T00:26:24Z,5770,BREAK DOWN,$atori Zoom,fwdbtn
2023-12-03T00:26:48Z,23580,I'M FROM JAPAN,JP THE WAVY,fwdbtn
2023-12-03T00:27:46Z,57110,Okay,JP THE WAVY,fwdbtn
2023-12-03T00:27:53Z,7180,Thai Gold,JP THE WAVY,fwdbtn
2023-12-03T00:28:04Z,9730,I’m on it feat. Lil Keed,JP THE WAVY,clickrow
2023-12-03T00:28:08Z,3790,Too Good To Be True,Solgasa,fwdbtn
2023-12-03T00:29:20Z,71210,What's up?,AI jacky,clickrow
2023-12-03T00:30:42Z,80510,Friends,BAD HOP,clickrow
2023-12-03T00:31:24Z,40790,Indiscreta,Enzo Cello,clickrow
2023-12-03T00:31:44Z,19670,LSD,Lil Chainz,clickrow
2023-12-03T00:32:27Z,41640,Buquê de Flores,Manocchio,clickrow
2023-12-03T00:32:58Z,30330,Eu tô viajando,Akashi Cruz,clickrow
2023-12-03T00:33:03Z,4340,Ninja da Quebrada,MHRAP,clickrow
2023-12-03T00:34:12Z,25310,Jardim,Th3agu,clickrow
2023-12-03T00:43:55Z,1250,Ninja da Quebrada,MHRAP,clickrow
2023-12-03T00:43:57Z,1920,EU TIVE UM SONHO,tchelo rodrigues,fwdbtn
2023-12-03T00:44:17Z,19210,Ninja da Quebrada,MHRAP,backbtn
2023-12-03T01:06:14Z,190680,GREENGREENGREEN,Chase Atlantic,clickrow
2023-12-03T01:09:49Z,226835,OHMAMI,Chase Atlantic,trackdone
2023-12-03T01:12:53Z,195918,OUT THE ROOF,Chase Atlantic,trackdone
2023-12-03T01:16:45Z,244426,Caribbean Queen (No More Love On the Run),Billy Ocean,trackdone
2023-12-03T01:17:34Z,59750,Little Talks,Of Monsters and Men,trackdone
2023-12-03T01:19:41Z,127054,Superstar Sh*t,Dominic Fike,clickrow
2023-12-03T01:20:45Z,74555,The Color Violet,Tory Lanez,trackdone
2023-12-03T14:17:37Z,68373,YES,DEMIAN,clickrow
2023-12-03T14:44:44Z,137560,Thinkin Bout You,Frank Ocean,clickrow
2023-12-03T16:14:42Z,27995,I Know,Big Sean,clickrow
2023-12-03T16:17:50Z,190680,GREENGREENGREEN,Chase Atlantic,clickrow
2023-12-03T16:29:55Z,131799,OHMAMI,Chase Atlantic,trackdone
2023-12-03T17:45:43Z,127592,Dark Red,Steve Lacy,clickrow
2023-12-03T17:45:44Z,712,Bad Habit,Steve Lacy,fwdbtn
2023-12-03T17:45:48Z,4011,Space Song,Beach House,fwdbtn
2023-12-03T17:46:45Z,56476,Cigarette Daydreams,Cage The Elephant,fwdbtn
2023-12-03T17:49:10Z,144274,Telescope,Cage The Elephant,fwdbtn
2023-12-03T17:49:23Z,12734,I Can't Handle Change,Roar,fwdbtn
2023-12-03T17:49:35Z,10463,Pope Is a Rockstar,SALES,fwdbtn
2023-12-03T17:49:47Z,11222,Strange,Celeste,fwdbtn
2023-12-03T17:51:14Z,85534,23,Wallice,fwdbtn
2023-12-03T17:51:58Z,41792,Pendant,Cuco,fwdbtn
2023-12-03T17:52:24Z,25267,About You,The 1975,fwdbtn
2023-12-03T17:52:34Z,9254,212,Azealia Banks,fwdbtn
2023-12-03T17:53:59Z,84215,Francis Forever,Mitski,fwdbtn
2023-12-03T17:54:11Z,10852,Shut up My Moms Calling,Hotel Ugly,fwdbtn
2023-12-03T17:54:22Z,9625,Lovefool,The Cardigans,clickrow
2023-12-03T17:54:27Z,3616,Ironic,Alanis Morissette,fwdbtn
2023-12-03T17:54:31Z,3524,Don't Look Back in Anger - Remastered,Oasis,fwdbtn
2023-12-03T17:54:56Z,23876,Kiss Me,Sixpence None The Richer,fwdbtn
2023-12-03T17:56:04Z,59773,No Wind Resistance SPED UP!,Kinneret,clickrow
2023-12-03T17:57:27Z,82760,Miss You - Bonus Track,Oliver Tree,fwdbtn
2023-12-03T17:57:29Z,1723,listen before i go,Billie Eilish,fwdbtn
2023-12-03T17:58:02Z,32457,Black Out Days - Future Islands Remix,Phantogram,fwdbtn
2023-12-03T17:58:06Z,3288,Super Freaky Girl,Nicki Minaj,fwdbtn
2023-12-03T17:58:25Z,17891,Bitch,Allie X,fwdbtn
2023-12-03T17:58:28Z,2889,Step On Me,The Cardigans,fwdbtn
2023-12-03T18:00:25Z,116185,7 Weeks & 3 Days,yungatita,fwdbtn
2023-12-03T18:00:30Z,4730,sure thing - sped up + reverb,pearl,clickrow
2023-12-03T18:00:35Z,3922,Eu Não Sou Boa Influência pra Você,Seu Pereira e Coletivo 401,fwdbtn
2023-12-03T18:00:59Z,22666,No Wind Resistance!,Kinneret,fwdbtn
2023-12-03T18:01:06Z,6117,Genesis,Grimes,fwdbtn
2023-12-03T18:01:15Z,8662,Me Gustas Tu,Manu Chao,fwdbtn
2023-12-03T18:01:20Z,4763,Special,SZA,fwdbtn
2023-12-03T18:01:21Z,1397,M. - Sped Up Version,Anıl Emre Daldal,fwdbtn
2023-12-03T18:03:33Z,131246,Escapism. - Sped Up,RAYE,fwdbtn
2023-12-03T18:04:15Z,38703,Escapism.,RAYE,clickrow
2023-12-03T18:04:36Z,18833,Prada,cassö,clickrow
2023-12-03T18:04:41Z,3555,Prada (feat. D-Block Europe) - Valexus Remix,cassö,clickrow
2023-12-03T18:06:15Z,94192,Escapism. - Sped Up,RAYE,clickrow
2023-12-03T18:06:22Z,6290,Dysfunctional,Tech N9ne Collabos,clickrow
2023-12-03T18:06:28Z,5591,I Bet on Losing Dogs,Mitski,fwdbtn
2023-12-03T18:06:38Z,9371,First Love/Late Spring,Mitski,fwdbtn
2023-12-03T18:06:45Z,6044,Class of 2013,Mitski,fwdbtn
2023-12-03T18:06:46Z,1186,Let The Light In (feat. Father John Misty),Lana Del Rey,clickrow
2023-12-03T18:06:55Z,8590,Can't Tell Me Nothing,Kanye West,clickrow
2023-12-03T18:07:30Z,32889,Blame It,Jamie Foxx,clickrow
2023-12-03T18:07:40Z,10285,Nothing's New,Rio Romeo,fwdbtn
2023-12-03T18:07:50Z,9189,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,fwdbtn
2023-12-03T18:07:56Z,4505,Agora Hills,Doja Cat,fwdbtn
2023-12-03T18:07:57Z,923,Shut up My Moms Calling,Hotel Ugly,fwdbtn
2023-12-03T18:07:58Z,1283,Coração Acelera,Iguinho e Lulinha,fwdbtn
2023-12-03T18:09:06Z,67162,She's So Nice,Pink Guy,fwdbtn
2023-12-03T18:09:07Z,138,Margaret (feat. Bleachers),Lana Del Rey,fwdbtn
2023-12-03T18:09:13Z,4542,Te Vi na Rua Ontem,Konai,fwdbtn
2023-12-03T18:10:23Z,69167,The Beach,The Neighbourhood,fwdbtn
2023-12-03T18:10:46Z,22458,ARE WE STILL FRIENDS?,"Tyler, The Creator",fwdbtn
2023-12-03T18:10:51Z,4250,Die For You,The Weeknd,fwdbtn
2023-12-03T18:10:56Z,3898,Open Arms (feat. Travis Scott),SZA,fwdbtn
2023-12-03T18:11:00Z,3819,Sex on Fire,Kings of Leon,fwdbtn
2023-12-03T18:11:03Z,2659,Use Somebody,Kings of Leon,fwdbtn
2023-12-03T18:12:28Z,84320,Nonsense,Sabrina Carpenter,fwdbtn
2023-12-03T18:12:31Z,1816,Ghost Town,Kanye West,fwdbtn
2023-12-03T18:12:35Z,3936,كلام عينيه,Sherine,fwdbtn
2023-12-03T18:12:42Z,6677,Мой мармеладный (Я не права),Katya Lel,fwdbtn
2023-12-03T18:12:47Z,3628,Boys Don't Cry,The Cure,fwdbtn
2023-12-03T18:12:55Z,6412,Cake,Melanie Martinez,fwdbtn
2023-12-03T18:12:56Z,1200,Star Shopping,Lil Peep,fwdbtn
2023-12-03T18:12:58Z,1192,Falling Down - Bonus Track,Lil Peep,fwdbtn
2023-12-03T18:13:29Z,29267,Self Control,Frank Ocean,fwdbtn
2023-12-03T18:13:44Z,14246,Little Bit,Lykke Li,fwdbtn
2023-12-03T18:13:49Z,3156,Work Song,Hozier,fwdbtn
2023-12-03T18:14:39Z,49700,Pink + White,Frank Ocean,fwdbtn
2023-12-03T18:14:46Z,6061,Not Allowed,TV Girl,fwdbtn
2023-12-03T18:14:56Z,9762,Goosebumps,Travis Scott,fwdbtn
2023-12-03T18:15:12Z,15401,Forget Her,Jeff Buckley,fwdbtn
2023-12-03T18:15:21Z,8885,1 Thing,Amerie,fwdbtn
2023-12-03T18:15:26Z,3798,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),A$AP Rocky,fwdbtn
2023-12-03T18:15:55Z,27867,Lies,MARINA,fwdbtn
2023-12-03T18:15:59Z,3312,Amsterdam,Imagine Dragons,fwdbtn
2023-12-03T18:16:04Z,3686,Miss You,Polly Scattergood,fwdbtn
2023-12-03T18:16:12Z,7022,Home,Daughter,fwdbtn
2023-12-03T18:20:11Z,238937,Wake Up,EDEN,fwdbtn
2023-12-03T18:22:26Z,133830,XO,EDEN,clickrow
2023-12-03T18:25:12Z,166172,sex,EDEN,fwdbtn
2023-12-03T18:25:18Z,5045,drugs,EDEN,fwdbtn
2023-12-03T18:28:07Z,169708,crash,EDEN,fwdbtn
2023-12-03T18:30:55Z,166507,rock + roll,EDEN,fwdbtn
2023-12-03T18:31:09Z,5197,Clumsy,Fergie,clickrow
2023-12-03T18:31:12Z,2419,Lost in the Fire (feat. The Weeknd),Gesaffelstein,fwdbtn
2023-12-03T18:31:14Z,23,right where you left me - bonus track,Taylor Swift,fwdbtn
2023-12-03T18:31:17Z,3076,Only Love Can Hurt Like This,Paloma Faith,fwdbtn
2023-12-03T18:31:21Z,3014,Space Song,Beach House,fwdbtn
2023-12-03T18:36:12Z,196288,2 On (feat. ScHoolboy Q),Tinashe,fwdbtn
2023-12-03T18:36:16Z,3644,So High,Doja Cat,fwdbtn
2023-12-03T18:36:22Z,5690,La Vie en rose,Édith Piaf,clickrow
2023-12-03T18:36:44Z,20724,Les,Childish Gambino,fwdbtn
2023-12-03T18:36:46Z,1752,Dark Red,Steve Lacy,fwdbtn
2023-12-03T18:37:11Z,22750,Ribs,Lorde,fwdbtn
2023-12-03T18:37:16Z,5077,Pretty,Coco & Clair Clair,fwdbtn
2023-12-03T18:37:28Z,11397,You Get Me So High,The Neighbourhood,fwdbtn
2023-12-03T18:37:46Z,17289,Always Forever,Cults,fwdbtn
2023-12-03T18:37:53Z,6690,Nothing's Gonna Hurt You Baby,Cigarettes After Sex,fwdbtn
2023-12-03T18:38:00Z,5682,Nobody,Mitski,fwdbtn
2023-12-03T18:38:19Z,18734,Washing Machine Heart,Mitski,fwdbtn
2023-12-03T18:38:53Z,34037,Eventually,Tame Impala,fwdbtn
2023-12-03T18:38:55Z,1331,Happiness is a butterfly,Lana Del Rey,fwdbtn
2023-12-03T18:39:11Z,12747,The Less I Know The Better,Tame Impala,clickrow
2023-12-03T18:39:29Z,17813,Borderline,Tame Impala,fwdbtn
2023-12-03T18:40:10Z,39804,"New Person, Same Old Mistakes",Tame Impala,fwdbtn
2023-12-03T18:40:21Z,9473,Let It Happen,Tame Impala,fwdbtn
2023-12-03T18:40:35Z,13522,Somewhere Only We Know,Keane,clickrow
2023-12-03T18:40:44Z,8571,Je te laisserai des mots,Patrick Watson,clickrow
2023-12-03T18:41:12Z,26880,Freaks,Surf Curse,fwdbtn
2023-12-03T18:41:15Z,1318,Big Girls Don't Cry (Personal),Fergie,fwdbtn
2023-12-03T18:41:21Z,5773,This Side of Paradise,Coyote Theory,fwdbtn
2023-12-03T18:41:23Z,1927,Revenge,XXXTENTACION,fwdbtn
2023-12-03T18:41:24Z,1242,Teacher's Pet,Melanie Martinez,fwdbtn
2023-12-03T18:41:29Z,4296,Silver Soul,Beach House,fwdbtn
2023-12-03T18:41:35Z,4729,Sunsetz,Cigarettes After Sex,fwdbtn
2023-12-03T18:41:43Z,7489,Landfill,Daughter,fwdbtn
2023-12-03T18:41:52Z,8693,Youth,Daughter,fwdbtn
2023-12-03T18:45:40Z,226349,Tek It,Cafuné,fwdbtn
2023-12-03T18:46:18Z,37383,I Love My Boyfriend,Princess Chelsea,fwdbtn
2023-12-03T18:46:23Z,3831,Agora o Meu Coração É um Lixeiro Azul Vazio Escroto,Cidade Dormitório,fwdbtn
2023-12-03T18:46:31Z,6123,Thank You,Dido,fwdbtn
2023-12-03T18:46:39Z,7987,Good Looking,Suki Waterhouse,fwdbtn
2023-12-03T18:46:43Z,3993,Angels,The xx,clickrow
2023-12-03T18:46:48Z,3892,Get You (feat. Kali Uchis),Daniel Caesar,fwdbtn
2023-12-03T18:47:07Z,18209,Angeleyes,ABBA,fwdbtn
2023-12-03T18:47:08Z,981,cardigan,Taylor Swift,fwdbtn
2023-12-03T18:47:10Z,23,Flashing Lights,Kanye West,fwdbtn
2023-12-03T18:47:20Z,8701,Where Is My Mind?,Pixies,fwdbtn
2023-12-03T18:47:25Z,5498,GOTTASADAE,BewhY,fwdbtn
2023-12-03T18:47:35Z,8807,Heartbeat,Childish Gambino,fwdbtn
2023-12-03T18:47:48Z,11940,Memories,Conan Gray,fwdbtn
2023-12-03T18:47:55Z,5087,Heat Waves,Highcloud,fwdbtn
2023-12-03T18:49:13Z,76579,Show Me How,Men I Trust,fwdbtn
2023-12-03T18:49:45Z,31073,Não Fosse Tão Tarde (Speed),Lou Garcia,fwdbtn
2023-12-03T18:49:52Z,6844,Bad Habit,Steve Lacy,fwdbtn
2023-12-03T18:49:53Z,1121,Essa Eu Fiz Pro Nosso Amor,Jão,fwdbtn
2023-12-03T18:50:04Z,10014,sex,EDEN,fwdbtn
2023-12-03T18:50:05Z,814,Shame,Mitski,fwdbtn
2023-12-03T18:50:07Z,1477,Hoje Cedo,Emicida,fwdbtn
2023-12-03T18:50:20Z,12476,Romantic Homicide,d4vd,fwdbtn
2023-12-03T18:50:55Z,33776,Skin Tight (feat. Steve Lacy),Ravyn Lenae,fwdbtn
2023-12-03T18:51:00Z,3937,Shinunoga E-Wa,Fujii Kaze,fwdbtn
2023-12-03T18:51:03Z,2978,Ruby Sparks,Monét Ngo,fwdbtn
2023-12-03T18:51:04Z,1013,No Wind Resistance SPED UP!,Kinneret,fwdbtn
2023-12-03T18:53:22Z,137220,Ruby Sparks,Monét Ngo,backbtn
2023-12-03T18:53:25Z,2846,No Wind Resistance SPED UP!,Kinneret,fwdbtn
2023-12-03T18:53:56Z,30316,Miss You,Polly Scattergood,fwdbtn
2023-12-03T18:54:12Z,4008,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,clickrow
2023-12-03T18:54:27Z,15426,Way 2 Sexy (with Future & Young Thug),Drake,fwdbtn
2023-12-03T18:54:31Z,2533,STAY (with Justin Bieber),The Kid LAROI,clickrow
2023-12-03T18:54:36Z,3570,MONTERO (Call Me By Your Name),Lil Nas X,fwdbtn
2023-12-03T18:54:43Z,7008,Best Friend (feat. Doja Cat),Saweetie,fwdbtn
2023-12-03T18:55:02Z,18602,Love On The Brain,Rihanna,fwdbtn
2023-12-03T18:55:39Z,35331,Fetiche da Coelhinha,É o Luiz,clickrow
2023-12-03T18:56:20Z,29538,Trappers Delight,Tay Money,clickrow
2023-12-03T18:56:25Z,4474,Monster,Kanye West,fwdbtn
2023-12-03T18:56:39Z,12647,Act Up,City Girls,fwdbtn
2023-12-03T18:56:50Z,10923,ICY GRL,Saweetie,fwdbtn
2023-12-03T18:57:26Z,35059,Gucci Flip Flops (feat. Lil Yachty),Bhad Bhabie,fwdbtn
2023-12-03T18:57:34Z,7257,Latina,Larray,fwdbtn
2023-12-03T18:58:13Z,38956,Savage Remix (feat. Beyoncé),Megan Thee Stallion,fwdbtn
2023-12-03T18:58:19Z,4733,"My Neck, My Back",Khia,fwdbtn
2023-12-03T18:58:28Z,9175,Deepthroat,cupcakKe,fwdbtn
2023-12-03T18:58:58Z,19818,Disco,Surf Curse,clickrow
2023-12-03T19:00:44Z,105768,Self Control,Frank Ocean,clickrow
2023-12-03T19:04:41Z,238979,Ivy,Frank Ocean,clickrow
2023-12-03T19:04:41Z,0,Slide (feat. Frank Ocean & Migos),Calvin Harris,trackdone
2023-12-03T19:05:16Z,33586,Slater (feat. Frank Ocean),"Tyler, The Creator",clickrow
2023-12-03T19:07:33Z,137012,Pink + White,Frank Ocean,clickrow
2023-12-03T19:09:26Z,114889,Beija eu,IzaBeats,clickrow
2023-12-03T19:09:40Z,22940,Água de beber - Lofi,Ricardo Schneider,trackdone
2023-12-03T19:11:13Z,92311,Chanel,Frank Ocean,clickrow
2023-12-03T19:11:19Z,5108,Start,Frank Ocean,clickrow
2023-12-03T19:11:20Z,811,Thinkin Bout You,Frank Ocean,fwdbtn
2023-12-03T19:11:24Z,3993,Fertilizer,Frank Ocean,fwdbtn
2023-12-03T19:11:35Z,9570,Sierra Leone,Frank Ocean,fwdbtn
2023-12-03T19:12:32Z,56774,Sweet Life,Frank Ocean,fwdbtn
2023-12-03T19:12:34Z,1200,Not Just Money,Frank Ocean,fwdbtn
2023-12-03T19:12:54Z,18151,Super Rich Kids,Frank Ocean,fwdbtn
2023-12-03T19:13:57Z,62639,Pilot Jones,Frank Ocean,fwdbtn
2023-12-03T19:14:48Z,50776,Crack Rock,Frank Ocean,fwdbtn
2023-12-03T19:17:17Z,147800,Pyramids,Frank Ocean,fwdbtn
2023-12-03T19:18:28Z,71273,Lost,Frank Ocean,fwdbtn
2023-12-03T19:18:32Z,3498,White,Frank Ocean,fwdbtn
2023-12-03T19:19:07Z,33977,Monks,Frank Ocean,fwdbtn
2023-12-03T19:19:16Z,8449,Bad Religion,Frank Ocean,fwdbtn
2023-12-03T19:20:15Z,58039,Pink Matter,Frank Ocean,fwdbtn
2023-12-03T19:21:46Z,90072,Forrest Gump,Frank Ocean,fwdbtn
2023-12-03T19:22:59Z,72459,End,Frank Ocean,fwdbtn
2023-12-03T19:23:16Z,15507,Novacane,Frank Ocean,clickrow
2023-12-03T19:23:53Z,35484,In My Room,Frank Ocean,clickrow
2023-12-03T19:24:03Z,8724,DHL,Frank Ocean,clickrow
2023-12-03T19:25:13Z,69676,Moon River,Frank Ocean,clickrow
2023-12-03T19:25:22Z,7791,Provider,Frank Ocean,clickrow
2023-12-03T19:25:28Z,4400,Biking (Solo),Frank Ocean,clickrow
2023-12-03T19:25:40Z,11325,Lens,Frank Ocean,clickrow
2023-12-03T19:26:16Z,35072,Biking,Frank Ocean,clickrow
2023-12-03T19:26:22Z,4462,Chanel,Frank Ocean,clickrow
2023-12-03T19:27:17Z,55059,Swim Good,Frank Ocean,clickrow
2023-12-03T19:27:28Z,9101,Thinkin Bout You,Frank Ocean,clickrow
2023-12-03T19:27:35Z,5764,Thinkin Bout You,Frank Ocean,clickrow
2023-12-03T19:28:50Z,74793,End,Frank Ocean,clickrow
2023-12-03T19:29:00Z,8520,Nikes,Frank Ocean,clickrow
2023-12-03T19:30:27Z,87449,Ivy,Frank Ocean,fwdbtn
2023-12-03T19:30:37Z,9899,Pink + White,Frank Ocean,fwdbtn
2023-12-03T19:30:40Z,1890,Be Yourself,Frank Ocean,fwdbtn
2023-12-03T19:30:48Z,7707,Solo,Frank Ocean,fwdbtn
2023-12-03T19:31:18Z,29556,Skyline To,Frank Ocean,fwdbtn
2023-12-03T19:31:24Z,4760,Self Control,Frank Ocean,fwdbtn
2023-12-03T19:31:26Z,1962,Good Guy,Frank Ocean,fwdbtn
2023-12-03T19:34:45Z,198756,Nights,Frank Ocean,fwdbtn
2023-12-03T19:34:47Z,1603,Solo (Reprise),Frank Ocean,fwdbtn
2023-12-03T19:34:51Z,3013,Pretty Sweet,Frank Ocean,fwdbtn
2023-12-03T19:34:53Z,1337,Facebook Story,Frank Ocean,fwdbtn
2023-12-03T19:36:00Z,66057,Close To You,Frank Ocean,fwdbtn
2023-12-03T19:36:12Z,11600,White Ferrari,Frank Ocean,fwdbtn
2023-12-03T19:36:19Z,5083,Seigfried,Frank Ocean,fwdbtn
2023-12-03T19:37:20Z,59991,Godspeed,Frank Ocean,fwdbtn
2023-12-03T19:37:30Z,8264,Futura Free,Frank Ocean,fwdbtn
2023-12-03T19:38:04Z,33572,Stevie Doesn't Wonder,Hotel Ugly,fwdbtn
2023-12-03T19:38:11Z,6023,Caribbean Queen (No More Love On the Run),Billy Ocean,clickrow
2023-12-03T19:42:10Z,95909,The Color Violet,Tory Lanez,clickrow
2023-12-03T19:42:28Z,16625,She,"Tyler, The Creator",clickrow
2023-12-03T19:42:40Z,9553,She,"Tyler, The Creator",clickrow
2023-12-03T19:45:49Z,191823,Tek It,Cafuné,clickrow
2023-12-03T19:47:00Z,80094,Show Me How,Men I Trust,trackdone
2023-12-03T19:52:10Z,32883,GREENGREENGREEN,Chase Atlantic,clickrow
2023-12-03T19:52:23Z,12711,Escapism. - Sped Up,RAYE,clickrow
2023-12-03T19:52:31Z,7708,Tek It,Cafuné,clickrow
2023-12-03T19:52:41Z,7458,Tek It - Sped Up,Cafuné,clickrow
2023-12-03T19:52:50Z,9211,Tek It - Slowed,Cafuné,clickrow
